token_id,rarity_score,last_sale_price,price,priceUsd,preds,resids,abs_resids
541,42.58031815114991,1.0,0.18,674.8366354954455,1420.2877133906845,-745.451077895239,745.451077895239
2232,40.156195620994005,0.105,0.079,311.44706461736035,1056.2178769849138,-744.7708123675534,744.7708123675534
858,85.75087813702939,0.08,0.095,297.26398118361675,1041.8462645970503,-744.5822834134335,744.5822834134335
3935,203.82312834114043,0.31,0.3,1395.1615973266998,2139.6616579178954,-744.5000605911955,744.5000605911955
3345,146.9224647460103,4.43,4.44,11184.688325021118,11928.414341561209,-743.7260165400912,743.7260165400912
7754,91.98895055485428,0.069,0.073,270.60801678420773,1013.9232975412427,-743.315280757035,743.315280757035
3642,64.51888250159463,0.087,0.08,222.6278211900907,965.4897606277437,-742.8619394376531,742.8619394376531
7808,37.93756973953537,0.85,0.799,2406.4956458258566,1664.3015521439372,742.1940936819194,742.1940936819194
1342,100.1054905101604,0.17,0.175,482.07271364011103,1223.4381710779635,-741.3654574378525,741.3654574378525
6165,34.00684075701142,1.1,1.0,2525.141669783592,1784.2115293497225,740.9301404338696,740.9301404338696
7676,102.55359465041153,0.1,0.1,278.2847764876134,1018.7915556188298,-740.5067791312164,740.5067791312164
2591,184.07680758517853,0.147,0.16,720.1685506194352,1460.4452899445455,-740.2767393251103,740.2767393251103
4114,137.21662558637055,0.292,0.293,807.1274576945859,1546.9274587706996,-739.8000010761136,739.8000010761136
1134,93.68443364436588,0.169,0.444,2024.068193384168,1284.2809776522622,739.7872157319057,739.7872157319057
7552,67.90635523633371,0.85,1.035,2613.5216282260176,1874.3967698598176,739.1248583662,739.1248583662
5648,79.7180365096952,0.93,0.798,2403.483761413058,1664.679706540838,738.8040548722199,738.8040548722199
7349,92.78550829156468,3.0,3.25,8243.637658040034,7505.0228689146215,738.6147891254122,738.6147891254122
7352,62.6204591250461,1.1,1.0,3079.4143383624632,2341.122601467451,738.291736895012,738.291736895012
9614,79.52608903056486,0.105,0.1,407.4323758142957,1145.4035042889468,-737.9711284746511,737.9711284746511
6154,44.55101925150021,0.16,0.1584,497.54096735737545,1235.1735912414324,-737.632623884057,737.632623884057
7572,53.56354925128456,0.95,0.75,2258.9133095987386,1522.3424713232553,736.5708382754833,736.5708382754833
5111,81.87270237752067,0.18,0.18,622.7446704202123,1358.489752300778,-735.7450818805657,735.7450818805657
8584,55.48802373441104,1.75,0.179,564.0668658968837,1298.986847601615,-734.9199817047313,734.9199817047313
9453,21.09201802622662,0.69,0.69,2123.1597184571424,1388.4442042989376,734.7155141582048,734.7155141582048
9218,52.65133031916906,2.0,1.63,4115.980921747255,3381.806003404705,734.17491834255,734.17491834255
4118,51.662081658602034,0.849,0.88,2222.1246694095607,1488.0069448740767,734.1177245354841,734.1177245354841
5751,115.6641838038569,0.777,0.733,2255.472570476936,1521.393106582705,734.0794638942311,734.0794638942311
9243,25.849142298512792,2.0,1.639,4138.707196775307,3405.00944105084,733.6977557244672,733.6977557244672
8767,68.43477540087387,0.1,0.1,374.399360158972,1107.0663657440068,-732.6670055850348,732.6670055850348
7010,77.54165675107558,0.9594,0.97,2449.387419690084,1717.5132771125795,731.8741425775042,731.8741425775042
4349,22.06412258132353,1.0,0.799,2406.4956458258566,1674.7766019087562,731.7190439171004,731.7190439171004
1707,118.12773919376576,0.08,0.063,253.37359335482108,984.6515034062664,-731.2779100514454,731.2779100514454
3651,44.08171100091828,0.92,0.87,2196.873252711725,1465.8827232939584,730.9905294177665,730.9905294177665
7044,55.27385894226704,0.075,0.05,143.00283869997207,873.4241348304324,-730.4212961304604,730.4212961304604
1021,55.97048554967423,5.9,5.89,14837.34554828252,15566.886082943507,-729.5405346609878,729.5405346609878
1902,55.06079857549139,3.525654439252337,3.5762,9699.399366834105,8970.735348224884,728.6640186092209,728.6640186092209
1520,62.9379411304558,0.194,0.19,522.4148885050672,1250.80300439264,-728.3881158875729,728.3881158875729
7510,97.9922416824321,0.777,0.777,2390.8624655669564,1662.713690786656,728.1487747803005,728.1487747803005
9084,271.96453926995525,0.399,0.5269,1294.8966951791915,2023.0268118924655,-728.130116713274,728.130116713274
1860,210.98486328847625,0.19,0.35,1521.9531534418816,793.9043499022165,728.0488035396651,728.0488035396651
9533,35.036588590634395,0.11,0.1188,373.1557255180316,1100.015626962488,-726.8599014444565,726.8599014444565
9460,133.20753850348004,1.475,1.0,2525.141669783592,1798.459536817054,726.6821329665381,726.6821329665381
7725,88.47699712283867,2.39,2.5,6312.85417445898,5586.340265237232,726.5139092217478,726.5139092217478
4977,72.13373521548931,0.145,0.1469,408.8003366603041,1135.3003323238086,-726.4999956635045,726.4999956635045
3014,73.09668511318668,0.1589,0.163,519.8047061773133,1244.1823981597017,-724.3776919823885,724.3776919823885
4204,35.19363209410193,0.15,0.173,483.4733346794114,1207.6178747475767,-724.1445400681653,724.1445400681653
8422,150.1878421639898,0.746,0.89,2680.5771273905034,3403.950018997604,-723.3728916071004,723.3728916071004
5162,56.37076646962412,0.18,0.18,574.0174669442722,1296.2334062217692,-722.215939277497,722.215939277497
8017,40.14321860340005,0.7369,0.74,2228.794465470756,1507.2468336051547,721.5476318656015,721.5476318656015
4506,168.69207191107608,1.1,1.1,2777.6558367619514,3499.1156953106192,-721.4598585486679,721.4598585486679
760,84.6448399444672,0.109,0.097,395.295805420105,1115.6033918540384,-720.3075864339334,720.3075864339334
578,178.53267773788258,5.75,5.78,14560.247414104068,15279.810923821973,-719.5635097179056,719.5635097179056
9214,211.5982209508949,0.3,0.54,1694.854543992858,975.8102160181556,719.0443279747024,719.0443279747024
851,48.49820652460385,0.98,0.96,2424.1360029922485,1705.5216154982622,718.6143874939862,718.6143874939862
6511,167.2383302172887,0.1833,0.1831,696.7681370911376,1415.2282695490549,-718.4601324579172,718.4601324579172
3305,65.2978414496491,0.09,0.1,278.2847764876134,996.5793290939275,-718.2945526063141,718.2945526063141
1735,28.096347102924955,0.2626,0.18,574.0174669442722,1291.659264945788,-717.6417980015158,717.6417980015158
5269,92.25557691526768,3.5,3.0,7609.511684344647,6891.974801798959,717.5368825456881,717.5368825456881
7858,44.92699172540736,0.8,0.746,2246.865771947545,1530.8433300628499,716.0224418846951,716.0224418846951
1300,35.00422960091611,0.079,0.08,304.800449848966,1020.6052308975591,-715.804781048593,715.804781048593
6345,134.03863185084597,1.25,1.275,3219.55562897408,2503.8643561459335,715.6912728281463,715.6912728281463
9853,97.04026132663056,0.880085,1.0,2525.141669783592,1810.7178986459626,714.4237711376295,714.4237711376295
5617,87.44505398975845,1.18,1.19,3004.9185870424744,2290.681563485818,714.2370235566564,714.2370235566564
8826,47.33001619579797,0.14,0.15,471.15621908842365,1184.3078814416067,-713.151662353183,713.151662353183
2218,82.0976043008745,0.109,0.11,306.11325413637474,1019.0730467694606,-712.9597926330858,712.9597926330858
463,136.99466447198046,4.69,2.35,5960.78415273664,5247.966059865954,712.8180928706861,712.8180928706861
366,152.5102597414844,1.7,2.0,5050.283339567184,4337.828993698462,712.4543458687222,712.4543458687222
8982,33.834287379031686,0.95,0.8,2409.507530238655,1699.3017441779386,710.2057860607163,710.2057860607163
4991,35.41780132355639,0.145,0.1477,411.02661487220496,1120.4635553242852,-709.4369404520802,709.4369404520802
7824,108.6445908437031,0.799,0.769,2316.139113441907,1606.7837158468426,709.3553975950642,709.3553975950642
5751,115.6641838038569,0.71,0.8,2323.691527991079,1615.1686081773494,708.5229198137297,708.5229198137297
2114,339.5455584166587,0.21,0.38,1570.8579429091085,862.9124315410606,707.9455113680478,707.9455113680478
1835,292.1312924429958,0.168,0.45,1412.3787866607151,2118.9590852142874,-706.5802985535722,706.5802985535722
4110,161.00638509047874,0.777,0.75,2307.782302670807,1601.2700375856814,706.5122650851256,706.5122650851256
2641,35.045819922245954,0.7,0.7,2029.4217009635047,1323.1453333141208,706.2763676493839,706.2763676493839
4988,87.63152941550462,0.1742,0.1649,519.6347831642241,1224.9251651476811,-705.290381983457,705.290381983457
2749,85.16679907169825,0.19,0.189,539.9354452816063,1243.8093541907936,-703.8739089091872,703.8739089091872
878,22.401073479398203,0.698,0.69,2123.1597184571424,1421.6800845776174,701.479633879525,701.479633879525
3002,33.33826613694501,0.0769,0.077,320.0892100584002,1021.376574585822,-701.2873645274218,701.2873645274218
9640,174.58428321788958,0.081,0.199,758.0865473333373,56.94765072361747,701.1388966097198,701.1388966097198
5820,36.18703401917443,1.15,1.1,2777.6558367619514,2076.895286955062,700.7605498068892,700.7605498068892
2352,245.3684727719344,0.2,0.24,1107.6958128091983,1807.724439942219,-700.0286271330208,700.0286271330208
3375,46.56797551886291,0.72,0.735,2213.735043406764,1514.216547376987,699.518496029777,699.518496029777
1336,38.20042933906586,0.08,0.08,255.67828321050072,955.1062606869131,-699.4279774764124,699.4279774764124
4450,30.427186790446125,0.19,0.199,568.466434466555,1266.8154517590667,-698.3490172925117,698.3490172925117
4310,53.598454803882056,0.098,0.06,187.7456723264948,885.8190795536902,-698.0734072271955,698.0734072271955
3779,57.67646553285226,0.8,0.7969,2400.17068855898,1702.1989159215118,697.9717726374683,697.9717726374683
6200,50.4761534086264,0.129,0.079,320.12963651619447,1017.9065041656794,-697.776867649485,697.776867649485
2544,111.27995875236944,1.69,1.689,4264.964280264488,3567.4962602099677,697.4680200545199,697.4680200545199
4669,134.7370116155888,0.195,0.1999,941.1407003730808,1638.5128841345816,-697.3721837615008,697.3721837615008
3775,43.30189423269257,5.69,1.22,3080.6728371359823,2383.3012594183024,697.3715777176799,697.3715777176799
757,45.73306315182965,0.149,0.13,535.1097786408225,1232.426923826266,-697.3171451854435,697.3171451854435
5537,247.30821394030625,0.2,0.32,1476.9277504122645,2173.4266927889626,-696.4989423766981,696.4989423766981
6895,45.459137639585904,0.98,0.988,2494.8399697461887,1798.4092927134038,696.4306770327848,696.4306770327848
1954,19.370732319476943,0.14,0.13,495.9536382621497,1191.7822922506232,-695.8286539884734,695.8286539884734
8918,55.80506803933521,1.09,1.09,2752.404420064115,2057.0754870584706,695.3289330056446,695.3289330056446
8659,70.1250315677521,0.7,0.6942,2136.0832993520994,1440.9380822963863,695.1452170557131,695.1452170557131
7949,101.63961857088673,0.11,0.1,403.22421551621056,1097.9582401767516,-694.7340246605411,694.7340246605411
5723,45.18995285915928,0.265,0.25,628.7263555956628,1322.5080778079928,-693.78172221233,693.78172221233
7120,53.55701614642496,0.58,0.1799,495.5707496220341,1188.9076091495995,-693.3368595275654,693.3368595275654
805,16.017523965265138,0.175,0.185,529.1105031898967,1222.2058560485916,-693.0953528586949,693.0953528586949
9899,84.53478823557035,0.7,0.73,2246.2414412662524,1553.2004142318071,693.0410270344453,693.0410270344453
9446,57.90666926050348,0.2391,0.23,633.581280784146,1326.3776738299366,-692.7963930457906,692.7963930457906
3122,44.01040533082767,4.9,4.48,12054.98213244544,11362.193345618234,692.7887868272064,692.7887868272064
5825,43.789487235191736,0.2069,0.205,645.9983659712913,1337.9372219736156,-691.9388560023243,691.9388560023243
7272,110.50090546670926,0.14,0.12,453.2201354558427,1144.8412095026656,-691.621074046823,691.621074046823
3242,199.798024872324,3.29,3.45,9040.315427533,9731.816912471855,-691.5014849388554,691.5014849388554
5971,39.36971599734613,3.6969,0.345,831.1212709965146,1522.0407082718307,-690.9194372753161,690.9194372753161
6021,199.71920876582976,0.319,0.9,4153.859298034493,4844.669469136816,-690.8101711023228,690.8101711023228
4384,45.55166601484283,0.95,0.73,2198.6756213427725,1508.6295487850753,690.0460725576972,690.0460725576972
1767,155.18303966904418,1.3,1.05,2651.398753272772,3341.4145856072346,-690.0158323344626,690.0158323344626
8397,95.30524207685816,0.25,0.177,569.2342564225786,1258.6036320847993,-689.3693756622207,689.3693756622207
1420,74.8089494100475,0.058,0.0529,166.6990905360064,855.7059539405866,-689.0068634045801,689.0068634045801
6749,76.33404802766876,0.6899,0.69,2123.1597184571424,1435.646963305223,687.5127551519195,687.5127551519195
797,55.22997059368209,0.1999,0.19,528.7410753264655,1215.813374775285,-687.0722994488194,687.0722994488194
7265,28.28199910767953,0.1,0.085,342.6012121148556,1028.5762330017126,-685.975020886857,685.975020886857
1327,71.42194947169784,0.175,0.2,523.0466723087187,1208.908957895283,-685.8622855865643,685.8622855865643
5271,132.51257277201876,0.2019,0.24,1107.6958128091983,1793.148619629677,-685.4528068204786,685.4528068204786
3288,69.90400853922078,2.28,2.35,5960.78415273664,5275.759557781506,685.0245949551336,685.0245949551336
8701,58.1488417229541,0.149,0.15,507.8732472151952,1192.4939967973976,-684.6207495822024,684.6207495822024
9765,26.82603325660562,0.169,0.088,351.9338665188286,1035.8243999740125,-683.8905334551839,683.8905334551839
1204,124.9853458335121,1.2,1.8,4545.255005610466,3861.75173667156,683.5032689389054,683.5032689389054
7243,82.43779438698238,0.164,0.123,386.3480996525074,1068.7957234094054,-682.4476237568979,682.4476237568979
4875,200.99092785629225,0.169,0.5,1905.1380663519567,2587.1774904817394,-682.0394241297827,682.0394241297827
8588,47.24761231075956,0.85,0.86,2171.6218360138887,1489.6215555335582,682.0002804803305,682.0002804803305
1905,68.43453160078705,1.0,0.8369,2520.6460650709128,1838.9393048978131,681.7067601730996,681.7067601730996
7805,32.88148979988465,1.1,1.18,2979.667170344638,2298.631458696918,681.0357116477203,681.0357116477203
1651,113.7269131101967,0.079,0.1,410.5781211323648,1091.3302252692129,-680.7521041368481,680.7521041368481
2763,85.77509592481118,0.177,0.19,615.0120757951112,1295.691788917184,-680.6797131220729,680.6797131220729
5705,241.194017355411,0.0669,0.1769,669.101460462054,-11.259826804051727,680.3612872661057,680.3612872661057
522,80.66014989225839,5.0,5.29,13325.901180036422,14005.985948822654,-680.0847687862315,680.0847687862315
2503,40.737194452324026,0.138,0.148,422.7790567891967,1101.8956231429147,-679.116566353718,679.116566353718
9236,52.40360131626708,0.2,0.1999,560.1410219056464,1237.8412508940391,-677.7002289883927,677.7002289883927
644,87.60635805260102,0.6969,0.69,2123.1597184571424,1446.6523874533218,676.5073310038206,676.5073310038206
9450,61.64264804425004,0.175,0.195,608.8331982389137,1285.2095401492682,-676.3763419103544,676.3763419103544
8966,37.38775469524634,0.22,0.22,616.4633557740981,1292.4586516945785,-675.9952959204804,675.9952959204804
9317,166.9577487976388,0.35,0.6,1440.1937936931745,764.5781104475916,675.6156832455829,675.6156832455829
2278,107.88293799484482,0.0765,0.079,255.55392323773765,930.9547841036792,-675.4008608659416,675.4008608659416
7043,53.60395134166799,5.75,5.75,14484.675195691763,15159.822587985695,-675.1473922939313,675.1473922939313
3946,35.493049121065056,0.69,0.666,2049.3106847716767,1374.2166430904892,675.0940416811875,675.0940416811875
6599,68.80999843740075,1.925,1.9888,5022.001752865608,4347.275381888177,674.7263709774306,674.7263709774306
3247,74.21438782009173,0.194,0.194,554.1833582236768,1228.7053583260565,-674.5220001023797,674.5220001023797
6008,115.11413707713056,4.169,4.2,10580.11057772268,11254.218999686087,-674.1084219634067,674.1084219634067
765,105.84059948356295,0.12,0.13,505.1853318803538,1178.9383940193547,-673.753062139001,673.753062139001
8572,41.1780526449099,0.07,0.08,258.7887830255571,932.0816120319554,-673.2928290063983,673.2928290063983
6675,143.58958270918345,5.5522,5.0,12595.369735384142,13268.532820187873,-673.1630848037312,673.1630848037312
4585,133.58454252589988,0.22,0.274,1289.5949249012017,617.4563372896118,672.1385876115899,672.1385876115899
5798,33.05081050543139,1.0,0.89,2738.568332502691,2067.878989698616,670.6893428040753,670.6893428040753
5232,77.56898416286603,0.12,0.083,230.9763644847191,900.384157821343,-669.4077933366239,669.4077933366239
661,59.22382407193857,0.145,0.115,362.3893272521879,1031.6488042273993,-669.2594769752113,669.2594769752113
1033,39.96025426855231,0.115,0.118,455.2491132299006,1124.3471652350195,-669.0980520051189,669.0980520051189
6422,54.74654730260541,0.69,0.69,2123.1597184571424,1454.3852064391788,668.7745120179636,668.7745120179636
467,48.49007320856917,0.155,0.15,434.0078610869249,1102.5760513024852,-668.5681902155603,668.5681902155603
1291,21.36704416848904,0.1625,0.16,547.3623785647567,1215.8447408204088,-668.4823622556521,668.4823622556521
559,50.90809192127089,0.799,0.8,2409.507530238655,1741.3471394647993,668.1603907738556,668.1603907738556
9232,119.96870017684653,1.09,1.0,2525.141669783592,1857.476286454898,667.6653833286941,667.6653833286941
4986,54.67749560217017,0.11,0.1399,399.64047327573394,1067.1992849706744,-667.5588116949405,667.5588116949405
8370,133.69286074794138,1.14,1.149,2901.387778581347,2234.3102793030744,667.0774992782726,667.0774992782726
3205,49.94713774054484,0.18,0.147,661.6548558816061,1328.3124986944108,-666.6576428128047,666.6576428128047
1213,190.33129704357447,0.42,0.489,2040.7036416181857,1374.443631972285,666.2600096459007,666.2600096459007
4933,134.0561816929332,1.1741,1.4,3538.466580386977,4204.454898454258,-665.9883180672809,665.9883180672809
3441,54.872765866072015,0.133,0.125,357.07690607195667,1022.9448800624358,-665.8679739904792,665.8679739904792
5311,152.58530986943546,0.17,0.32,1514.252960841116,848.4393819132217,665.8135789278942,665.8135789278942
3017,28.191810326632524,0.209,0.39,1786.3031232775568,1121.1438731906928,665.159250086864,665.159250086864
1343,68.4235188273247,0.14,0.08,293.4170194830889,958.1310792795011,-664.7140597964122,664.7140597964122
2552,74.92243196798404,0.069,0.099,365.71495621913726,1030.245784744618,-664.5308285254807,664.5308285254807
8549,65.34111437641722,0.47,0.47,1363.9645921706356,2027.8299094674544,-663.8653172968188,663.8653172968188
4999,56.10895955174706,0.2,0.16,447.142968489629,1110.9425261134984,-663.7995576238693,663.7995576238693
1579,116.39383313834776,1.84,1.9,4797.769172588824,4133.981693190668,663.7874793981564,663.7874793981564
9247,40.70442935732872,0.05,0.068,267.5543698117796,931.1813208430409,-663.6269510312613,663.6269510312613
7316,46.85607986885344,0.23,0.388,1790.7748973748703,1127.3110921255393,663.463805249331,663.463805249331
9627,72.87818779846128,0.089,0.13,516.5999288344105,1178.0905278729629,-661.4905990385523,661.4905990385523
8159,58.10892638255581,2.56,2.6,6594.910126432026,5933.498158346929,661.4119680850972,661.4119680850972
4723,38.28853894747709,0.289,0.288,1329.2349753710378,1990.563235937731,-661.3282605666932,661.3282605666932
1190,41.96484605732718,0.0799,0.11,409.8039126005985,1071.0813547350522,-661.2774421344536,661.2774421344536
5683,85.91486822890778,0.765,0.74,2228.794465470756,1568.9946457438718,659.7998197268844,659.7998197268844
4450,30.427186790446125,0.165,0.175,499.90766850073936,1159.6784845689667,-659.7708160682273,659.7708160682273
6601,69.8890256487834,0.078,0.089,364.5941172122858,1023.9452870641557,-659.3511698518698,659.3511698518698
3796,114.55939078334156,3.39,3.4,8624.113242257266,7965.5899002549095,658.5233420023569,658.5233420023569
1452,30.47831093212543,3.35,3.38,8573.383164361636,7914.967221154973,658.4159432066626,658.4159432066626
9532,16.73963256164591,0.099,0.099,405.79831449582286,1063.649962202231,-657.8516477064082,657.8516477064082
2903,91.2161942733358,1.4,1.375,3472.069795952439,2814.6406078682103,657.4291880842288,657.4291880842288
9858,117.96396652665103,0.72,0.75,2174.38039388947,1516.9709936851352,657.4094002043346,657.4094002043346
1245,67.49085203502015,0.1,0.085,265.9730357958676,923.3753459793937,-657.4023101835262,657.4023101835262
5437,52.12796354222303,0.98,0.97,2449.387419690084,1792.0387876560014,657.3486320340824,657.3486320340824
5336,21.39387747318381,0.12,0.109,443.182036352224,1100.416805406402,-657.2347690541781,657.2347690541781
6685,71.91244109159697,0.1969,0.179,560.1079224407094,1216.396201878501,-656.2882794377915,656.2882794377915
7508,115.18530975036144,0.1222,0.495,2041.1528833712111,1385.2440801754324,655.9088031957788,655.9088031957788
8652,53.2458845085036,0.194,0.198,565.7911965440541,1221.4051481443448,-655.6139516002908,655.6139516002908
9061,18.013954613833278,0.227,0.399,1616.1356702037187,960.9401016677273,655.1955685359915,655.1955685359915
5403,47.1091240093655,0.09,0.09,283.0635981849072,938.1084235421782,-655.0448253572711,655.0448253572711
4521,71.25609777424917,3.5,0.219,1010.7724291883932,1664.8104773554553,-654.0380481670621,654.0380481670621
9329,104.05613767016406,0.175,0.1795,576.6691825010312,1230.391948334619,-653.7227658335878,653.7227658335878
6421,111.5098516533849,0.08,0.09,358.0320288245912,1011.4506350545072,-653.418606229916,653.418606229916
2997,41.05072302719676,0.747,0.79,2379.388686110672,1726.753798215536,652.634887895136,652.634887895136
3250,196.8106775348631,0.15,0.29,924.9710432490087,1577.1396537078526,-652.1686104588439,652.1686104588439
2589,59.8214340713692,0.2369,0.124,533.853664487538,1185.8774812399602,-652.0238167524221,652.0238167524221
8062,66.13232085698348,5.0,0.1888,886.2242805023191,1538.0597788217744,-651.8354983194554,651.8354983194554
6527,53.19940094960408,0.21,0.19,488.0874692488847,1138.6789080473754,-650.5914387984908,650.5914387984908
768,31.38476415737405,0.735,0.759,2286.020269313924,1635.5976407281314,650.4226285857926,650.4226285857926
3173,146.4819857481989,0.69,0.6969,2144.391315641714,1494.2357991605172,650.1555164811966,650.1555164811966
9258,67.94409247165287,0.8,0.2,549.9104089527024,1199.8966554690123,-649.98624651631,649.98624651631
809,60.673686657405135,0.145,0.16,514.9864005149385,1164.9328810569305,-649.946480541992,649.946480541992
3954,38.257487161784894,0.6969,0.199,634.7215089881129,1284.594864685092,-649.8733556969792,649.8733556969792
6115,18.3902564810706,0.5,0.69,2002.416103399444,1352.751493600041,649.664609799403,649.664609799403
5152,50.185494000640986,0.09,0.08,251.28331684715928,900.7783578738562,-649.4950410266969,649.4950410266969
9257,28.29500920652746,0.23,0.199,610.3634969996141,1259.6921937896252,-649.3286967900111,649.3286967900111
9826,59.11050376242981,0.066666,0.066,188.76374708396312,837.8349093224618,-649.0711622384987,649.0711622384987
1323,27.73899919203676,1.26,1.06,2676.650169970608,2027.808370102069,648.8417998685393,648.8417998685393
5288,51.43297219028913,0.72,0.6969,2098.982247279148,1450.5843292999011,648.3979179792468,648.3979179792468
5947,177.7935491034143,0.776,0.749,2255.9014251859403,2903.586643743315,-647.6852185573748,647.6852185573748
5057,83.01150205638213,0.079,0.0769,287.7423951927131,935.2006596124144,-647.4582644197012,647.4582644197012
5754,110.73749396280012,0.1,0.1469,462.91297542040337,1109.9383831188784,-647.025407698475,647.025407698475
2461,39.86198871360461,0.268,0.18,566.5484393695377,1213.567241263452,-647.0188018939142,647.0188018939142
3098,137.70535973236062,0.175,0.175,449.55424799239375,1096.5623978812,-647.0081498888062,647.0081498888062
3696,70.64180191672463,0.399,0.28,671.7428369509665,1318.489940402278,-646.7471034513115,646.7471034513115
7444,14.429074018684492,0.17,0.1699,581.0106363458412,1227.3421723920865,-646.3315360462452,646.3315360462452
5563,62.54879831583284,0.65,0.68,2092.3892877548647,1446.421875220776,645.9674125340887,645.9674125340887
4668,61.96857004619581,1.95,1.199,3027.644862070527,2381.8633792857145,645.7814827848124,645.7814827848124
6215,220.16619627451468,0.22,0.39,1800.005695814947,2445.730694630306,-645.724998815359,645.724998815359
9417,107.33991177840888,0.09,0.09,281.61850848974217,927.231225478179,-645.6127169884369,645.6127169884369
7932,92.50046411501488,0.089,0.149,600.1920756847588,1245.0117109522012,-644.8196352674423,644.8196352674423
7697,55.83947579136552,0.22,0.199,625.0672506573088,1269.874441760159,-644.8071911028502,644.8071911028502
4474,47.71752917560073,0.095,0.1,278.2847764876134,922.4608195372007,-644.1760430495873,644.1760430495873
9000,132.77516867194475,0.149,0.155,575.2075172162303,1219.0273350819684,-643.8198178657382,643.8198178657382
5821,33.98654730256827,0.59,0.649,1997.0009525778048,1353.3620813311456,643.6388712466592,643.6388712466592
1914,32.77425171833393,2.09,0.2,660.8525971621305,1304.3608952880866,-643.5082981259561,643.5082981259561
1188,68.0783229998657,0.095,0.088,354.5902408480296,997.8883970038847,-643.2981561558552,643.2981561558552
5351,26.084658166062457,0.23,0.189,593.8728870095781,1235.944431261641,-642.071544252063,642.071544252063
8882,76.65820546119637,0.088,0.1,399.01521053455343,1041.0647222022426,-642.0495116676891,642.0495116676891
9308,41.74904079069301,0.1055,0.10555,301.5157394871602,942.5501346112388,-641.0343951240786,641.0343951240786
8318,39.4480549423016,0.088,0.09,335.81953417053006,-304.5720256855666,640.3915598560966,640.3915598560966
8815,47.51508402731873,0.15,0.16,462.94171849271993,1103.1302383166958,-640.1885198239759,640.1885198239759
4886,51.94633494256663,0.15,0.155,448.4747897898224,1088.185287746624,-639.7104979568016,639.7104979568016
5812,46.10536470301803,0.169,0.175,482.07271364011103,1120.931667645811,-638.8589540057001,638.8589540057001
1412,174.57760427595431,0.87,0.909,2295.3537778332848,1656.6025039088531,638.7512739244316,638.7512739244316
8953,46.78255435151323,0.26,0.2,513.7762834198786,1152.2586920471908,-638.4824086273122,638.4824086273122
2181,25.570510897445168,0.085,0.123,342.29027507976446,980.511193687195,-638.2209186074306,638.2209186074306
4600,99.41770576728644,0.06,0.099,401.1751141152311,1039.2413416549584,-638.0662275397274,638.0662275397274
6907,87.519843664447,0.205,0.2169,607.7768266700085,1244.6802747210677,-636.9034480510592,636.9034480510592
1634,77.96415773907923,0.15,0.087,354.4661669584372,990.7463141103482,-636.280147151911,636.280147151911
6355,135.08884667947223,1.2,1.3,3282.684170718669,2646.7809216674364,635.9032490512327,635.9032490512327
3907,54.31030624439924,0.19,0.184,505.91757623648607,1140.677749995095,-634.7601737586089,634.7601737586089
2458,147.6207094389677,0.795,0.8,2409.507530238655,1775.1275398835378,634.3799903551171,634.3799903551171
9755,43.96097311771012,0.39,0.078,314.7654508708064,948.9406041171958,-634.1751532463894,634.1751532463894
1882,94.5905319114702,0.7,0.73,2246.2414412662524,1612.1822544366823,634.0591868295701,634.0591868295701
2979,86.98432104090513,0.18,0.128,479.0662066908833,1112.639163669658,-633.5729569787748,633.5729569787748
9864,145.97365479213872,1.099,1.0,2525.141669783592,1891.5696254609545,633.5720443226376,633.5720443226376
7561,88.55330739103519,0.79,0.8169,2460.408376814946,1827.092617350389,633.3157594645572,633.3157594645572
8716,86.24648905052402,0.2669,0.229,637.2721381566347,1270.525772422406,-633.2536342657712,633.2536342657712
7888,149.8087144116293,1.1,1.0,2525.141669783592,1892.0072894725085,633.1343803110835,633.1343803110835
3693,34.53091680619037,0.18,0.1888,593.028627759296,1225.8642667233783,-632.8356389640822,632.8356389640822
1749,59.84236044673725,0.2,0.2,558.9287106120363,1191.314375254679,-632.3856646426426,632.3856646426426
4656,36.69342669693137,0.2169,0.172,556.3958835049478,1188.5138279246269,-632.117944419679,632.117944419679
8347,64.41522473650784,0.178,0.17,550.2739625535205,1182.155837652608,-631.8818750990874,631.8818750990874
4390,108.14258007968829,1.33,1.3,3282.684170718669,2651.1138434351305,631.5703272835385,631.5703272835385
7357,63.19475779469493,0.169,0.1378,394.115823457123,1025.4954345608958,-631.3796111037727,631.3796111037727
2751,78.37020371973406,0.149,0.149,414.644316966544,1045.6777890649146,-631.0334720983706,631.0334720983706
8253,858.1510060051339,0.24,5.0,23243.72824507372,23873.46569273124,-629.7374476575205,629.7374476575205
5956,124.89606258823464,1.8,2.5,6312.85417445898,5683.3840365637225,629.4701378952577,629.4701378952577
6895,45.459137639585904,0.16,0.149,484.740035743562,1113.9356913447136,-629.1956556011517,629.1956556011517
3452,43.7711370389057,0.1045,0.12,487.1882521718273,1115.8037281064794,-628.6154759346521,628.6154759346521
992,30.056188868731013,1.1,1.0,2525.141669783592,1897.4543405094971,627.687329274095,627.687329274095
5050,99.6246549547668,0.495,0.49,2020.5351774785725,1393.4485221477562,627.0866553308163,627.0866553308163
1632,94.31762634895053,0.2069,0.2,636.4847085704438,1263.3899149237639,-626.9052063533201,626.9052063533201
3517,39.99380255632899,0.19,0.17949,502.95003512678574,1129.4396591274856,-626.4896240006999,626.4896240006999
9360,54.78023498314528,0.95,0.95,2398.884586294412,1772.6117724187163,626.2728138756959,626.2728138756959
