token_id,1of1_rarity,watch_rarity,background_rarity,beard_rarity,chain_rarity,eyes_rarity,hat_over_headphones_rarity,hat_under_headphones_rarity,headphones_rarity,long_hair_rarity,mouth_rarity,shirt_rarity,short_hair_rarity,smoke_rarity,type_rarity
9119,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0,0.3735,0.5916
9120,0.0,0.1954,0.2023,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0224,0.3735,0.5916
9121,0.0,0.1954,0.1974,0.1036,0.0095,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.0747,0.5916
9122,0.0,0.1954,0.1956,0.0,0.0,0.0,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0152,0.381,0.3958
9123,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0675,0.0,0.381,0.3958
9124,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0732,0.1839,0.7936,0.0611,0.0,0.0,0.5916
9125,0.0,0.1954,0.2023,0.0,0.0,0.0547,0.0,0.0,0.0532,0.1839,0.7936,0.0,0.0,0.3735,0.3958
9126,0.0,0.0,0.1956,0.0,0.0,0.0547,0.0,0.0,0.0879,0.0,0.7936,0.0551,0.0199,0.3735,0.3958
9127,0.0,0.0518,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.381,0.5916
9128,0.0,0.0,0.2075,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0272,0.3735,0.5916
9129,0.0,0.1459,0.1846,0.0,0.0,0.7254,0.0,0.0104,0.0879,0.1839,0.7936,0.0,0.0,0.0,0.3958
9130,0.0,0.0472,0.1974,0.0,0.0,0.0526,0.0,0.0124,0.0879,0.0,0.7936,0.0675,0.0,0.381,0.5916
9131,0.0,0.1006,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0,0.0348,0.381,0.3958
9132,0.0,0.1459,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0,0.3735,0.5916
9133,0.0,0.0761,0.2075,0.0,0.0,0.0526,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.381,0.3958
9134,0.0,0.1954,0.1956,0.0,0.0395,0.7254,0.0,0.02,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.3958
9135,0.0,0.0472,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0221,0.381,0.5916
9136,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.381,0.5916
9137,0.0,0.0761,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0675,0.0,0.381,0.3958
9138,0.0,0.0761,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
9139,0.0,0.1459,0.2023,0.1036,0.0,0.7254,0.0,0.0208,0.0274,0.0,0.7936,0.0,0.0,0.381,0.5916
9140,0.0,0.0472,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0,0.0747,0.3958
9141,0.0,0.1006,0.1956,0.0,0.0,0.0342,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.3958
9142,0.0,0.1459,0.1974,0.0,0.0,0.0613,0.0,0.0121,0.2421,0.0,0.7936,0.0551,0.0,0.381,0.5916
9143,0.0,0.1954,0.2023,0.0,0.0,0.0526,0.0,0.0,0.104,0.0,0.7936,0.0,0.0,0.3735,0.3958
9144,0.0,0.1006,0.1974,0.0,0.0,0.7254,0.0,0.0121,0.2421,0.1839,0.7936,0.0,0.0,0.0747,0.3958
9145,0.0,0.1006,0.2075,0.0,0.0,0.0613,0.0,0.0208,0.2421,0.0,0.7936,0.0,0.0,0.381,0.5916
9146,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0,0.0088,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
9147,0.0,0.0518,0.1846,0.0,0.0,0.7254,0.0,0.0085,0.104,0.1839,0.7936,0.0,0.0,0.3735,0.5916
9148,0.0,0.0761,0.2075,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.5916
9149,0.0,0.0761,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0752,0.7936,0.0,0.0,0.3735,0.3958
9150,0.0,0.1954,0.2075,0.0,0.0,0.0526,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0348,0.381,0.3958
9151,0.0,0.1954,0.1956,0.0,0.0,0.0547,0.0,0.0,0.0879,0.1839,0.7936,0.0,0.0,0.381,0.5916
9152,0.0,0.1954,0.1956,0.1036,0.0,0.0526,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
9153,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0,0.381,0.3958
9154,0.0,0.0325,0.2075,0.0,0.0,0.7254,0.0,0.0041,0.3949,0.0,0.2064,0.0326,0.0,0.3735,0.5916
9155,0.0,0.0472,0.2023,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0192,0.0,0.381,0.5916
9156,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0425,0.0,0.3735,0.3958
9157,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0675,0.0,0.0,0.5916
9158,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0104,0.2421,0.0,0.7936,0.0425,0.0,0.381,0.5916
9159,0.0,0.0555,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0675,0.0,0.3735,0.3958
9160,0.0,0.0472,0.2075,0.0,0.0395,0.0526,0.0,0.0101,0.3949,0.0,0.7936,0.0,0.0,0.381,0.3958
9161,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.0108,0.3949,0.0,0.2064,0.0,0.0,0.381,0.5916
9162,0.0,0.0083,0.1846,0.0,0.0,0.7254,0.0,0.0208,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.3958
9163,0.0,0.032,0.1974,0.0,0.0,0.7254,0.0058,0.0,0.0,0.0,0.2064,0.0611,0.0,0.3735,0.5916
9164,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0,0.0,0.381,0.3958
9165,0.0,0.0518,0.2023,0.0,0.0,0.0526,0.0,0.0103,0.3949,0.0,0.7936,0.0,0.0,0.381,0.3958
9166,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.0319,0.2421,0.0,0.7936,0.0,0.0,0.381,0.5916
9167,0.0,0.0555,0.2023,0.0,0.0,0.0547,0.0,0.0082,0.0732,0.1839,0.7936,0.0,0.0,0.381,0.3958
9168,0.0,0.01,0.2075,0.0,0.0,0.0526,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.3735,0.5916
9169,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0109,0.3949,0.0752,0.7936,0.0425,0.0,0.3735,0.5916
9170,0.0,0.0083,0.2075,0.0,0.0,0.7254,0.0,0.0208,0.0879,0.0,0.7936,0.0611,0.0,0.381,0.3958
9171,0.0,0.0518,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0,0.3735,0.3958
9172,0.0,0.0,0.2075,0.0,0.0,0.0547,0.0,0.0208,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.3958
9173,0.0,0.0761,0.1956,0.0,0.0,0.0,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0074,0.0,0.5916
9174,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.019,0.0879,0.1839,0.7936,0.0551,0.0,0.381,0.5916
9175,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0208,0.0532,0.1839,0.7936,0.0565,0.0,0.3735,0.5916
9176,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.2064,0.0,0.0,0.3735,0.5916
9177,0.0,0.032,0.2023,0.0,0.0395,0.0526,0.0,0.0,0.104,0.0,0.7936,0.0,0.0,0.381,0.5916
9178,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0425,0.0,0.381,0.5916
9179,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0532,0.1839,0.7936,0.0,0.0,0.381,0.5916
9180,0.0,0.0761,0.2075,0.0,0.0,0.0547,0.0,0.0,0.2421,0.0,0.7936,0.0192,0.0,0.0,0.5916
9181,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0611,0.0,0.3735,0.3958
9182,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0221,0.381,0.3958
9183,0.0,0.0325,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.0115,0.0,0.7936,0.0192,0.0221,0.381,0.5916
9184,0.0,0.0472,0.1956,0.0,0.0395,0.0,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0074,0.0,0.5916
9185,0.0,0.0555,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0732,0.1839,0.7936,0.0361,0.0,0.381,0.5916
9186,0.0,0.0,0.2023,0.0,0.0395,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.3735,0.5916
9187,0.0,0.1006,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.0532,0.0,0.7936,0.0565,0.0,0.0747,0.5916
9188,0.0,0.0,0.1974,0.1036,0.0,0.7254,0.0,0.0,0.104,0.1839,0.7936,0.0,0.0,0.381,0.5916
9189,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.3958
9190,0.0,0.0761,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0532,0.1839,0.7936,0.0,0.0,0.3735,0.5916
9191,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0611,0.0,0.0,0.3958
9192,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0103,0.2421,0.1839,0.2064,0.0,0.0,0.0747,0.5916
9193,0.0,0.0518,0.1846,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0,0.0152,0.381,0.5916
9194,0.0,0.0761,0.1846,0.0,0.0,0.0613,0.0,0.0108,0.0532,0.0,0.2064,0.0,0.0,0.3735,0.5916
9195,0.0,0.0,0.1846,0.0,0.0,0.0,0.0,0.0,0.2421,0.0,0.7936,0.0611,0.0,0.3735,0.3958
9196,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0215,0.0,0.381,0.3958
9197,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0326,0.0,0.381,0.5916
9198,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0,0.0074,0.0,0.5916
9199,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.02,0.3949,0.0,0.7936,0.0551,0.0,0.381,0.3958
9200,0.0,0.0761,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0,0.3735,0.5916
9201,0.0,0.1954,0.2075,0.0,0.0,0.0526,0.0,0.0,0.3949,0.0,0.7936,0.0551,0.0,0.3735,0.5916
9202,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0,0.0104,0.0115,0.0,0.2064,0.0,0.0,0.381,0.5916
9203,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.0747,0.5916
9204,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0108,0.3949,0.0,0.7936,0.0,0.0,0.0,0.5916
9205,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9206,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0611,0.0,0.381,0.5916
9207,0.0,0.032,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0,0.0199,0.3735,0.5916
9208,0.0,0.0,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0215,0.0172,0.3735,0.5916
9209,0.0,0.032,0.1956,0.0,0.0,0.7254,0.0,0.0108,0.3949,0.0,0.7936,0.0215,0.0,0.3735,0.5916
9210,0.0,0.0472,0.2075,0.0,0.0,0.0547,0.0,0.0109,0.3949,0.0,0.7936,0.0,0.0,0.0,0.3958
9211,0.0,0.032,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
9212,0.0,0.0555,0.2023,0.0,0.0,0.0342,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.0,0.3958
9213,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0675,0.0221,0.381,0.5916
9214,0.0,0.0082,0.1974,0.0,0.0,0.0547,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0172,0.3735,0.5916
9215,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.7936,0.0,0.0348,0.0747,0.3958
9216,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0215,0.0,0.3735,0.3958
9217,0.0,0.0,0.1974,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0752,0.7936,0.0326,0.0,0.381,0.3958
9218,0.0,0.0555,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0732,0.1839,0.2064,0.0,0.0,0.3735,0.5916
9219,0.0,0.0,0.1974,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0326,0.0199,0.3735,0.3958
9220,0.0,0.1954,0.2023,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0565,0.0,0.381,0.3958
9221,0.0,0.1006,0.1974,0.0,0.0,0.7254,0.0,0.0041,0.0732,0.1839,0.7936,0.0,0.0,0.381,0.5916
9222,0.0,0.0083,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0752,0.7936,0.0,0.0,0.381,0.3958
9223,0.0,0.0,0.2075,0.0,0.0,0.0613,0.0,0.0,0.2421,0.0,0.2064,0.0097,0.0224,0.3735,0.5916
9224,0.0,0.0,0.1846,0.0,0.0,0.0526,0.0,0.0,0.3949,0.0,0.2064,0.0675,0.0,0.0,0.5916
9225,0.0,0.1006,0.1974,0.1036,0.0,0.0613,0.0,0.0,0.0732,0.1839,0.7936,0.0425,0.0,0.3735,0.3958
9226,0.0,0.0518,0.1974,0.0,0.0395,0.7254,0.0,0.0084,0.0532,0.0,0.7936,0.0,0.0,0.3735,0.3958
9227,0.0,0.1006,0.1974,0.1036,0.0,0.7254,0.0,0.0121,0.2421,0.0,0.7936,0.0,0.0,0.0,0.3958
9228,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0,0.3735,0.5916
9229,0.0,0.0,0.1956,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0,0.0,0.3958
9230,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.0208,0.0274,0.0,0.2064,0.0,0.0,0.381,0.3958
9231,0.0,0.0325,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0,0.0,0.5916
9232,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.0103,0.2421,0.0,0.7936,0.0,0.0,0.381,0.5916
9233,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0199,0.3735,0.5916
9234,0.0,0.1954,0.1846,0.0,0.0,0.7254,0.0,0.0,0.0532,0.1839,0.7936,0.0551,0.0,0.3735,0.3958
9235,0.0,0.0325,0.2075,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0074,0.3735,0.3958
9236,0.0,0.0325,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.381,0.5916
9237,0.0,0.0,0.1846,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0,0.381,0.3958
9238,0.0,0.1459,0.2075,0.0,0.0,0.0547,0.0,0.0,0.0879,0.1839,0.7936,0.0,0.0,0.3735,0.5916
9239,0.0,0.0518,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.1839,0.7936,0.0,0.0,0.381,0.5916
9240,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0551,0.0221,0.3735,0.5916
9241,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0086,0.104,0.0,0.7936,0.0565,0.0,0.381,0.5916
9242,0.0,0.0,0.1974,0.0,0.0,0.0342,0.0,0.0208,0.3949,0.0,0.2064,0.0,0.0,0.381,0.5916
9243,0.0,0.0,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.381,0.5916
9244,0.0,0.1006,0.2023,0.0,0.0095,0.0547,0.0,0.0,0.104,0.0,0.7936,0.0,0.0,0.3735,0.5916
9245,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0,0.012,0.3949,0.0,0.2064,0.0565,0.0,0.3735,0.5916
9246,0.0,0.1459,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0361,0.0,0.3735,0.5916
9247,0.0,0.0,0.1974,0.0,0.0395,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.3958
9248,0.0,0.1954,0.2023,0.1036,0.0,0.7254,0.0,0.0208,0.2421,0.0,0.7936,0.0361,0.0,0.0,0.3958
9249,0.0,0.1006,0.1846,0.1036,0.0,0.7254,0.0,0.0208,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
9250,0.0,0.0,0.1974,0.1036,0.0,0.7254,0.0,0.019,0.0732,0.0,0.7936,0.0,0.0,0.3735,0.5916
9251,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0,0.0084,0.104,0.0752,0.7936,0.0097,0.0,0.3735,0.3958
9252,0.0,0.1954,0.2075,0.0,0.0,0.7254,0.0,0.0082,0.3949,0.0752,0.2064,0.0192,0.0,0.381,0.5916
9253,0.0,0.1459,0.1974,0.1036,0.0,0.7254,0.0,0.0,0.0732,0.1839,0.7936,0.0,0.0,0.381,0.3958
9254,0.0,0.1006,0.1956,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0,0.0348,0.3735,0.3958
9255,0.0,0.0518,0.1956,0.0,0.0,0.0526,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0,0.381,0.5916
9256,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0732,0.0,0.7936,0.0611,0.0,0.381,0.5916
9257,0.0,0.1459,0.2075,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0,0.0,0.3735,0.5916
9258,0.0,0.0472,0.1956,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0361,0.0,0.0,0.5916
9259,0.0,0.1006,0.1956,0.0,0.0,0.0,0.0,0.0,0.0879,0.1839,0.7936,0.0,0.0,0.3735,0.3958
9260,0.0,0.1459,0.2075,0.0,0.0,0.0526,0.0,0.0,0.0879,0.0,0.7936,0.0675,0.0,0.3735,0.5916
9261,0.0,0.0325,0.1956,0.0,0.0,0.7254,0.0,0.012,0.0732,0.1839,0.7936,0.0565,0.0,0.3735,0.5916
9262,0.0,0.0518,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0532,0.1839,0.7936,0.0215,0.0,0.381,0.5916
9263,0.0,0.0,0.2075,0.1036,0.0,0.7254,0.0,0.0,0.0879,0.0,0.7936,0.0551,0.0152,0.3735,0.5916
9264,0.0,0.0472,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0,0.3735,0.3958
9265,0.0,0.1006,0.1974,0.0,0.0,0.0613,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
9266,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0121,0.0274,0.1839,0.2064,0.0326,0.0,0.381,0.5916
9267,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0124,0.3949,0.0,0.7936,0.0551,0.0,0.381,0.3958
9268,0.0,0.0761,0.1956,0.0,0.0,0.7254,0.0,0.0319,0.3949,0.0,0.7936,0.0,0.0,0.3735,0.5916
9269,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0224,0.381,0.5916
9270,0.0,0.0555,0.1974,0.1036,0.0,0.0,0.0,0.0,0.3949,0.0,0.7936,0.0192,0.0,0.381,0.3958
9271,0.0,0.0,0.1846,0.0,0.0095,0.7254,0.0,0.0,0.0732,0.0,0.2064,0.0,0.0,0.0,0.5916
9272,0.0,0.1459,0.1956,0.0,0.0,0.0613,0.0,0.0097,0.2421,0.0,0.7936,0.0,0.0,0.0,0.3958
9273,0.0,0.0555,0.1846,0.0,0.0,0.0526,0.0,0.019,0.3949,0.0,0.7936,0.0,0.0,0.381,0.3958
9274,0.0,0.1459,0.1974,0.0,0.0,0.7254,0.0,0.0103,0.0274,0.1839,0.7936,0.0,0.0,0.381,0.3958
9275,0.0,0.0761,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0172,0.381,0.5916
9276,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.7936,0.0675,0.0172,0.0,0.5916
9277,0.0,0.0,0.2023,0.1036,0.0,0.0613,0.0,0.0,0.2421,0.0752,0.7936,0.0,0.0,0.381,0.5916
9278,0.0,0.1954,0.1846,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.3735,0.5916
9279,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0272,0.3735,0.5916
9280,0.0,0.0,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0274,0.1839,0.7936,0.0,0.0,0.0,0.5916
9281,0.0,0.1006,0.2075,0.0,0.0,0.7254,0.0,0.0,0.0879,0.0752,0.2064,0.0302,0.0,0.0,0.5916
9282,0.0,0.1954,0.0089,0.0,0.0,0.0089,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0224,0.3735,0.0089
9283,0.0,0.032,0.2023,0.0,0.0,0.0547,0.0,0.0,0.3949,0.0,0.7936,0.0565,0.0,0.381,0.3958
9284,0.0,0.0,0.1974,0.0,0.0,0.0342,0.0,0.0101,0.0115,0.1839,0.2064,0.0565,0.0,0.0,0.3958
9285,0.0,0.1954,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.7936,0.0,0.0348,0.0,0.5916
9286,0.0,0.1006,0.1846,0.0,0.0,0.0613,0.0146,0.0,0.3949,0.0,0.2064,0.0551,0.0,0.0,0.5916
9287,0.0,0.0,0.1956,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.2064,0.0,0.0224,0.3735,0.5916
9288,0.0,0.1459,0.2023,0.0,0.0,0.7254,0.0,0.019,0.0532,0.0,0.2064,0.0,0.0,0.3735,0.3958
9289,0.0,0.1006,0.1956,0.1036,0.0,0.0293,0.0,0.0108,0.3949,0.0,0.7936,0.0611,0.0,0.3735,0.3958
9290,0.0,0.1954,0.2023,0.1036,0.0,0.0547,0.0,0.0,0.3949,0.0,0.2064,0.0361,0.0,0.3735,0.5916
9291,0.0,0.0325,0.2023,0.0,0.0,0.7254,0.0,0.0319,0.3949,0.0,0.2064,0.0215,0.0,0.0,0.3958
9292,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9293,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0224,0.381,0.5916
9294,0.0,0.1954,0.1974,0.0,0.0,0.0613,0.0119,0.0,0.0879,0.1839,0.7936,0.0,0.0,0.381,0.5916
9295,0.0,0.1006,0.2075,0.0,0.0,0.7254,0.0,0.012,0.3949,0.0,0.7936,0.0675,0.0,0.3735,0.5916
9296,0.0,0.1954,0.1956,0.0,0.0,0.7254,0.0,0.0,0.0532,0.0,0.7936,0.0302,0.0,0.381,0.5916
9297,0.0,0.0,0.2023,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.7936,0.0,0.0348,0.0,0.5916
9298,0.0,0.1006,0.2023,0.0,0.0,0.7254,0.0,0.0088,0.2421,0.0,0.7936,0.0675,0.0,0.3735,0.3958
9299,0.0,0.1459,0.1846,0.1036,0.0,0.7254,0.0,0.0135,0.2421,0.0,0.2064,0.0675,0.0,0.381,0.5916
9300,0.0,0.0555,0.2023,0.0,0.0095,0.0293,0.0119,0.0,0.104,0.0,0.2064,0.0,0.0,0.3735,0.3958
9301,0.0,0.0,0.2023,0.0,0.0,0.0547,0.0,0.0,0.2421,0.1839,0.2064,0.0326,0.0,0.381,0.3958
9302,0.0,0.0,0.1974,0.0,0.0,0.0547,0.0,0.0,0.2421,0.0,0.2064,0.0551,0.0,0.381,0.5916
9303,0.0,0.0325,0.1974,0.0,0.0,0.7254,0.0,0.0,0.104,0.0752,0.2064,0.0,0.0,0.3735,0.5916
9304,0.0,0.1954,0.2023,0.0,0.0,0.7254,0.0,0.0,0.0274,0.0,0.7936,0.0,0.0068,0.381,0.5916
9305,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0326,0.0,0.381,0.5916
9306,0.0,0.01,0.1846,0.0,0.0,0.0613,0.0,0.0,0.104,0.0,0.7936,0.0611,0.0,0.3735,0.5916
9307,0.0,0.0,0.1846,0.0,0.0,0.0547,0.0,0.0,0.3949,0.0,0.7936,0.0551,0.0,0.3735,0.5916
9308,0.0,0.0,0.1846,0.0,0.0,0.0,0.0,0.0,0.104,0.1839,0.7936,0.0675,0.0,0.3735,0.3958
9309,0.0,0.0761,0.1846,0.0,0.0,0.7254,0.0119,0.0,0.104,0.0,0.7936,0.0,0.0,0.3735,0.5916
9310,0.0,0.0761,0.1956,0.0,0.0,0.7254,0.0,0.0,0.3949,0.0,0.2064,0.0,0.0348,0.0,0.5916
9311,0.0,0.0472,0.1956,0.1036,0.0,0.7254,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0,0.3735,0.5916
9312,0.0,0.0761,0.1974,0.0,0.0,0.7254,0.0,0.0208,0.0879,0.0,0.7936,0.0,0.0,0.381,0.5916
9313,0.0,0.0,0.2075,0.0,0.0,0.0613,0.0,0.0103,0.3949,0.0,0.7936,0.0,0.0,0.381,0.5916
9314,0.0,0.1954,0.1974,0.0,0.0,0.0293,0.0,0.0,0.2421,0.0,0.7936,0.0,0.0272,0.381,0.3958
9315,0.0,0.0,0.1974,0.0,0.0,0.7254,0.0,0.0,0.104,0.0,0.2064,0.0,0.0199,0.0,0.3958
