token_id,1/1,4:20 watch,background,beard,chain,eyes,hat over headphones,hat under headphones,headphones,long hair,mouth,shirt,short hair,smoke,type
6379,0,sub blue,green,0,0,regular eyes,0,0,black headphones,0,smile,0,0,0,charcoal mfer
6380,0,argo black,blue,full beard,0,shades,0,0,pink headphones,long hair black,smile,hoodie down blue,0,pipe,plain mfer
6381,0,sub blue,green,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt green,mohawk black,cig black,charcoal mfer
6382,0,oyster silver,blue,0,0,regular eyes,0,0,black headphones,long hair yellow,smile,collared shirt white,0,cig black,charcoal mfer
6383,0,sub red,yellow,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down gray,mohawk green,cig black,charcoal mfer
6384,0,sub blue,green,0,0,regular eyes,0,0,white headphones,long hair black,smile,collared shirt blue,0,pipe,charcoal mfer
6385,0,sub blue,yellow,0,0,shades,0,0,white headphones,0,smile,collared shirt blue,messy purple,cig black,charcoal mfer
6386,0,sub red,blue,full beard,0,regular eyes,0,headband blue/green,black headphones,0,smile,0,0,pipe,charcoal mfer
6387,0,sub black,blue,0,0,vr,0,0,white headphones,0,smile,0,0,0,plain mfer
6388,0,sub lantern (green),yellow,0,0,regular eyes,0,knit atlanta,black headphones,0,smile,0,0,cig white,plain mfer
6389,0,sub blue,yellow,0,0,regular eyes,0,0,green headphones,0,smile,0,mohawk black,0,charcoal mfer
6390,0,oyster gold,blue,0,0,regular eyes,0,headband blue/white,white headphones,long hair black,flat,hoodie down white,0,cig black,plain mfer
6391,0,sub black,yellow,0,0,shades,0,0,red headphones,long hair black,smile,0,0,cig white,plain mfer
6392,0,sub red,blue,0,0,regular eyes,0,beanie,black headphones,0,flat,0,0,pipe,plain mfer
6393,0,sub black,blue,0,0,regular eyes,0,0,black headphones,0,flat,0,mohawk black,0,charcoal mfer
6394,0,sub rose,yellow,0,0,regular eyes,0,beanie monochrome,black headphones,0,smile,0,0,cig black,plain mfer
6395,0,sub turquoise,blue,0,0,regular eyes,0,headband pink/white,black headphones,0,smile,0,0,0,plain mfer
6396,0,0,orange,full beard,0,regular eyes,0,0,black headphones,0,flat,0,mohawk green,cig white,plain mfer
6397,0,oyster silver,blue,0,0,regular eyes,0,0,blue headphones,long hair black,flat,0,0,0,plain mfer
6398,0,sub red,green,0,silver chain,regular eyes,0,knit las vegas,pink headphones,0,flat,0,0,cig black,plain mfer
6399,0,oyster silver,red,0,0,regular eyes,top hat,0,black headphones,0,smile,0,0,cig black,plain mfer
6400,0,sub black,red,0,0,regular eyes,0,0,black headphones,0,flat,hoodie down gray,0,cig black,plain mfer
6401,0,0,blue,0,0,shades,0,headband blue/white,black headphones,0,smile,0,0,pipe,plain mfer
6402,0,sub black,orange,full beard,0,regular eyes,0,0,white headphones,long hair yellow,smile,hoodie down white,0,cig black,charcoal mfer
6403,0,0,green,0,0,shades,0,headband blue/white,black headphones,0,smile,collared shirt white,0,cig white,plain mfer
6404,0,sub red,red,0,0,regular eyes,hoodie,0,black headphones,0,smile,0,0,cig white,charcoal mfer
6405,0,0,orange,0,0,purple shades,0,0,black headphones,0,smile,0,mohawk black,cig white,plain mfer
6406,0,sub black,yellow,0,0,regular eyes,0,bandana red,red headphones,long hair black,smile,hoodie down gray,0,0,charcoal mfer
6407,0,sub red,blue,0,0,regular eyes,0,0,white headphones,0,smile,0,messy yellow,cig black,plain mfer
6408,0,sub red,blue,0,0,shades,0,0,white headphones,long hair black,flat,0,0,cig black,charcoal mfer
6409,0,sub turquoise,yellow,0,0,regular eyes,0,knit las vegas,gold headphones,0,smile,0,0,cig white,plain mfer
6410,0,sub red,orange,0,0,purple shades,0,0,red headphones,long hair black,smile,0,0,0,plain mfer
6411,0,sub red,red,0,0,regular eyes,0,0,white headphones,long hair black,smile,hoodie down blue,0,cig white,charcoal mfer
6412,0,sub rose,yellow,0,0,regular eyes,0,0,black headphones,0,smile,collared shirt white,mohawk red,pipe,plain mfer
6413,0,0,orange,0,0,vr,0,0,black headphones,0,smile,0,0,cig white,plain mfer
6414,0,0,orange,0,0,regular eyes,0,bandana dark gray,pink headphones,long hair black,smile,0,0,cig white,plain mfer
6415,0,sub black,yellow,0,0,regular eyes,0,0,black headphones,0,smile,hoodie down gray,0,cig white,charcoal mfer
6416,0,sub blue,yellow,0,0,regular eyes,0,bandana red,pink headphones,0,flat,hoodie down white,0,cig white,plain mfer
6417,0,sub blue,green,0,0,regular eyes,0,0,black headphones,0,smile,0,mohawk yellow,cig black,plain mfer
6418,0,argo white,red,0,0,regular eyes,0,0,black headphones,0,flat,collared shirt white,0,0,plain mfer
6419,0,sub lantern (green),blue,0,0,regular eyes,0,0,black headphones,long hair yellow,smile,hoodie down blue,0,cig black,plain mfer
6420,0,sub red,yellow,0,0,regular eyes,0,0,green headphones,long hair black,flat,0,0,0,charcoal mfer
6421,0,sub turquoise,yellow,0,0,regular eyes,0,headband blue/green,white headphones,0,smile,0,0,cig white,plain mfer
6422,0,sub red,blue,0,0,eye mask,0,0,black headphones,0,smile,0,0,cig black,charcoal mfer
6423,0,0,orange,0,0,regular eyes,0,headband pink/white,red headphones,long hair black,smile,collared shirt yellow,0,0,charcoal mfer
6424,0,sub blue,red,0,0,regular eyes,0,0,white headphones,0,smile,hoodie down white,mohawk yellow,0,plain mfer
